Fab,eqp_id,Tool,Model,LotID,Timestamp,FullName,Class,Recipe,Start_Time,End_Time,MSR,MeasTime,MSR_Check,Align_fail,fail_images,total_images,fail_ratio,idp_name,idw_name
M11A,MCD384,MCD384,TP4000,WF608623,2025-07-17 15:56:09.680636,METAL/METAL1_CD,METAL,METAL1_CD,2025-07-17 15:56:09.680636,2025-07-17 16:41:36.680636,20250717_METAL1_CD_WF608623,2727,Yes,Pass,43,432,0.0995,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
R4,HCDX338,HCDX338,CG6320,WF441974,2025-07-13 07:36:36.680636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-13 07:36:36.680636,2025-07-13 07:55:15.680636,20250713_ROUGH_GATE_LWR_WF441974,1119,Yes,Pass,25,291,0.0859,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M11A,ECXDX859,ECXDX859,CG6360,TK739037,2025-07-07 19:18:10.680636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-07 19:18:10.680636,2025-07-07 20:12:18.680636,20250707_VIA_CD_7nm_TK739037,3248,Yes,Pass,5,188,0.0266,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
R3,ECXDX854,ECXDX854,CG6300,QA162549,2025-07-16 22:39:07.680636,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-07-16 22:39:07.680636,2025-07-16 22:55:48.680636,20250716_THICK_OXIDE_QA162549,1001,Yes,Pass,18,201,0.0896,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M16B,ACD263,ACD263,TP4000,QA996536,2025-07-07 00:41:36.680636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-07 00:41:36.680636,2025-07-07 01:01:22.680636,20250707_ROUGH_GATE_LWR_QA996536,1186,Yes,Pass,0,192,0.0,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M11B,PCD765,PCD765,TP4500,DV555342,2025-06-21 03:06:41.680636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-06-21 03:06:41.680636,2025-06-21 03:40:12.680636,20250621_ROUGH_GATE_LWR_DV555342,2011,No,Fail,181,290,0.6241,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M15A,PCD559,PCD559,TP3000,QA513474,2025-07-05 23:24:46.680636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-05 23:24:46.680636,2025-07-06 00:07:53.680636,20250705_VIA_CD_7nm_QA513474,2587,Yes,Pass,36,258,0.1395,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M14A,ECXDX854,ECXDX854,CG6340,TK779099,2025-07-05 05:28:51.680636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-07-05 05:28:51.680636,2025-07-05 06:21:51.680636,20250705_OVL_M1M2_TK779099,3180,Yes,Pass,1,348,0.0029,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
R4,PCD658,PCD658,VERITYSEM_5,TK837290,2025-06-24 19:50:10.680636,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-06-24 19:50:10.680636,2025-06-24 20:43:13.680636,20250624_CONTACT_CD_14nm_TK837290,3183,Yes,Pass,4,86,0.0465,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M16A,ACD384,ACD384,PROVISION_20,WF410997,2025-06-28 03:44:17.680636,CONTACT/CONTACT_DEPTH,CONTACT,CONTACT_DEPTH,2025-06-28 03:44:17.680636,2025-06-28 04:43:31.680636,20250628_CONTACT_DEPTH_WF410997,3554,Yes,Pass,48,367,0.1308,/Recipe/CONTACT/CONTACT_DEPTH.idp,/Recipe/CONTACT/CONTACT_DEPTH.idw
M16A,VCD881,VCD881,TP3000,EN481671,2025-07-07 19:39:20.680636,CD/CD_GATE_28nm,CD,CD_GATE_28nm,2025-07-07 19:39:20.680636,2025-07-07 19:47:07.680636,20250707_CD_GATE_28nm_EN481671,467,Yes,Pass,35,336,0.1042,/Recipe/CD/CD_GATE_28nm.idp,/Recipe/CD/CD_GATE_28nm.idw
M11A,MCD928,MCD928,TP4500,DV350224,2025-06-29 23:57:29.680636,METAL/METAL1_CD,METAL,METAL1_CD,2025-06-29 23:57:29.680636,2025-06-30 00:42:05.680636,20250629_METAL1_CD_DV350224,2676,Yes,Pass,48,435,0.1103,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
M14B,ECDX704,ECDX704,CG6340,DV628027,2025-07-18 10:33:03.680636,CONTACT/CONTACT_DEPTH,CONTACT,CONTACT_DEPTH,2025-07-18 10:33:03.680636,2025-07-18 11:08:56.680636,20250718_CONTACT_DEPTH_DV628027,2153,Yes,Pass,7,112,0.0625,/Recipe/CONTACT/CONTACT_DEPTH.idp,/Recipe/CONTACT/CONTACT_DEPTH.idw
M15B,MCD384,MCD384,PROVISION_10,QA486028,2025-06-21 22:14:46.680636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-06-21 22:14:46.680636,2025-06-21 22:46:26.680636,20250621_OVL_M1M2_QA486028,1900,Yes,Pass,1,89,0.0112,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
